"","Survey_ID","State","Year","Duration","Waterbody_Unique_Name","WB_ID","Effort_Hours"
"8062","MI_2043_2010_A","Michigan","2010","214","Lake Huron -Alpena (MI_Alc)","MI_2043","42089"
"8063","MI_2043_2011_A","Michigan","2011","214","Lake Huron -Alpena (MI_Alc)","MI_2043","39214"
"8064","MI_2043_2012_A","Michigan","2012","214","Lake Huron -Alpena (MI_Alc)","MI_2043","41037"
"8065","MI_2043_2013_A","Michigan","2013","214","Lake Huron -Alpena (MI_Alc)","MI_2043","42979"
"8066","MI_2043_2014_A","Michigan","2014","214","Lake Huron -Alpena (MI_Alc)","MI_2043","35719"
"8067","MI_2043_2015_A","Michigan","2015","214","Lake Huron -Alpena (MI_Alc)","MI_2043","38828"
"8068","MI_2043_2017_A","Michigan","2017","214","Lake Huron -Alpena (MI_Alc)","MI_2043","22819"
"8069","MI_2043_2018_A","Michigan","2018","214","Lake Huron -Alpena (MI_Alc)","MI_2043","19549"
"8070","MI_2043_2019_A","Michigan","2019","214","Lake Huron -Alpena (MI_Alc)","MI_2043","23520"
"8071","MI_2043_2020_A","Michigan","2020","184","Lake Huron -Alpena (MI_Alc)","MI_2043","17509"
"8072","MI_2043_2021_A","Michigan","2021","214","Lake Huron -Alpena (MI_Alc)","MI_2043","26518"
"8073","MI_2084_2011_A","Michigan","2011","92","Lake Huron -Au Sable River (Foote Dam To Mouth) (MI_Ios)","MI_2084","10469"
"8074","MI_2084_2012_A","Michigan","2012","183","Lake Huron -Au Sable River (Foote Dam To Mouth) (MI_Ios)","MI_2084","16510"
"8075","MI_2084_2013_A","Michigan","2013","274","Lake Huron -Au Sable River (Foote Dam To Mouth) (MI_Ios)","MI_2084","38032"
"8076","MI_2084_2014_A","Michigan","2014","304","Lake Huron -Au Sable River (Foote Dam To Mouth) (MI_Ios)","MI_2084","41415"
"8077","MI_2084_2017_A","Michigan","2017","214","Lake Huron -Au Sable River (Foote Dam To Mouth) (MI_Ios)","MI_2084","15066"
"8078","MI_2084_2018_A","Michigan","2018","244","Lake Huron -Au Sable River (Foote Dam To Mouth) (MI_Ios)","MI_2084","36473"
"8079","MI_2084_2019_A","Michigan","2019","214","Lake Huron -Au Sable River (Foote Dam To Mouth) (MI_Ios)","MI_2084","41467"
"8080","MI_2084_2020_A","Michigan","2020","184","Lake Huron -Au Sable River (Foote Dam To Mouth) (MI_Ios)","MI_2084","23752"
"8081","MI_2084_2021_A","Michigan","2021","214","Lake Huron -Au Sable River (Foote Dam To Mouth) (MI_Ios)","MI_2084","20716"
"8082","MI_2122_2017_A","Michigan","2017","183","Lake Huron -Carp River (MI_Mac)","MI_2122","4325"
"8083","MI_2122_2020_A","Michigan","2020","153","Lake Huron -Carp River (MI_Mac)","MI_2122","4318"
"8084","MI_2122_2021_A","Michigan","2021","183","Lake Huron -Carp River (MI_Mac)","MI_2122","4848"
"8085","MI_2095_2000_A","Michigan","2000","153","Lake Huron -Cheboygan (MI_Che)","MI_2095","16226"
"8086","MI_2095_2001_A","Michigan","2001","153","Lake Huron -Cheboygan (MI_Che)","MI_2095","16804"
"8087","MI_2095_2006_A","Michigan","2006","183","Lake Huron -Cheboygan (MI_Che)","MI_2095","24305"
"8088","MI_2095_2012_A","Michigan","2012","214","Lake Huron -Cheboygan (MI_Che)","MI_2095","17514"
"8089","MI_2095_2015_A","Michigan","2015","30","Lake Huron -Cheboygan (MI_Che)","MI_2095","1295"
"8090","MI_2095_2016_A","Michigan","2016","183","Lake Huron -Cheboygan (MI_Che)","MI_2095","9455"
"8091","MI_2095_2017_A","Michigan","2017","153","Lake Huron -Cheboygan (MI_Che)","MI_2095","7378"
"8092","MI_2095_2018_A","Michigan","2018","183","Lake Huron -Cheboygan (MI_Che)","MI_2095","5839"
"8093","MI_2095_2019_A","Michigan","2019","214","Lake Huron -Cheboygan (MI_Che)","MI_2095","11412"
"8094","MI_2095_2020_A","Michigan","2020","184","Lake Huron -Cheboygan (MI_Che)","MI_2095","11476"
"8095","MI_2095_2021_A","Michigan","2021","153","Lake Huron -Cheboygan (MI_Che)","MI_2095","13145"
"8096","MI_2118_2016_A","Michigan","2016","214","Lake Huron -Cheboygan River (MI_Che)","MI_2118","25886"
"8097","MI_2118_2017_A","Michigan","2017","214","Lake Huron -Cheboygan River (MI_Che)","MI_2118","25845"
"8098","MI_2118_2018_A","Michigan","2018","214","Lake Huron -Cheboygan River (MI_Che)","MI_2118","27791"
"8099","MI_2118_2019_A","Michigan","2019","214","Lake Huron -Cheboygan River (MI_Che)","MI_2118","27545"
"8100","MI_2118_2020_A","Michigan","2020","184","Lake Huron -Cheboygan River (MI_Che)","MI_2118","18300"
"8101","MI_2118_2021_A","Michigan","2021","214","Lake Huron -Cheboygan River (MI_Che)","MI_2118","22793"
"8102","MI_2045_1991_A","Michigan","1991","122","Lake Huron -Detour (MI_Chi)","MI_2045","9452"
"8103","MI_2045_2000_A","Michigan","2000","122","Lake Huron -Detour (MI_Chi)","MI_2045","29784"
"8104","MI_2045_2001_A","Michigan","2001","184","Lake Huron -Detour (MI_Chi)","MI_2045","57692"
"8105","MI_2045_2002_A","Michigan","2002","122","Lake Huron -Detour (MI_Chi)","MI_2045","63471"
"8106","MI_2045_2003_A","Michigan","2003","184","Lake Huron -Detour (MI_Chi)","MI_2045","66092"
"8107","MI_2045_2004_A","Michigan","2004","184","Lake Huron -Detour (MI_Chi)","MI_2045","34069"
"8108","MI_2045_2005_A","Michigan","2005","153","Lake Huron -Detour (MI_Chi)","MI_2045","21491"
"8109","MI_2045_2006_A","Michigan","2006","153","Lake Huron -Detour (MI_Chi)","MI_2045","17402"
"8110","MI_2045_2007_A","Michigan","2007","184","Lake Huron -Detour (MI_Chi)","MI_2045","21298"
"8111","MI_2045_2008_A","Michigan","2008","153","Lake Huron -Detour (MI_Chi)","MI_2045","21282"
"8112","MI_2045_2009_A","Michigan","2009","184","Lake Huron -Detour (MI_Chi)","MI_2045","12630"
"8113","MI_2045_2010_A","Michigan","2010","153","Lake Huron -Detour (MI_Chi)","MI_2045","11644"
"8114","MI_2045_2011_A","Michigan","2011","184","Lake Huron -Detour (MI_Chi)","MI_2045","12085"
"8115","MI_2045_2012_A","Michigan","2012","183","Lake Huron -Detour (MI_Chi)","MI_2045","13093"
"8116","MI_2045_2013_A","Michigan","2013","214","Lake Huron -Detour (MI_Chi)","MI_2045","9620"
"8117","MI_2045_2014_A","Michigan","2014","184","Lake Huron -Detour (MI_Chi)","MI_2045","8500"
"8118","MI_2045_2015_A","Michigan","2015","184","Lake Huron -Detour (MI_Chi)","MI_2045","10229"
"8119","MI_2045_2016_A","Michigan","2016","214","Lake Huron -Detour (MI_Chi)","MI_2045","15910"
"8120","MI_2045_2017_A","Michigan","2017","153","Lake Huron -Detour (MI_Chi)","MI_2045","12481"
"8121","MI_2045_2018_A","Michigan","2018","153","Lake Huron -Detour (MI_Chi)","MI_2045","8109"
"8122","MI_2045_2019_A","Michigan","2019","184","Lake Huron -Detour (MI_Chi)","MI_2045","13121"
"8123","MI_2045_2020_A","Michigan","2020","184","Lake Huron -Detour (MI_Chi)","MI_2045","16175"
"8124","MI_2096_2000_A","Michigan","2000","122","Lake Huron -Hammond Bay (MI_Che)","MI_2096","12728"
"8125","MI_2096_2001_A","Michigan","2001","122","Lake Huron -Hammond Bay (MI_Che)","MI_2096","17389"
"8126","MI_2096_2006_A","Michigan","2006","122","Lake Huron -Hammond Bay (MI_Che)","MI_2096","8297"
"8127","MI_2096_2012_A","Michigan","2012","153","Lake Huron -Hammond Bay (MI_Che)","MI_2096","1827"
"8128","MI_2096_2018_A","Michigan","2018","153","Lake Huron -Hammond Bay (MI_Che)","MI_2096","1582"
"8129","MI_2096_2021_A","Michigan","2021","183","Lake Huron -Hammond Bay (MI_Che)","MI_2096","2875"
"8130","MI_2049_1991_A","Michigan","1991","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","190279"
"8131","MI_2049_1992_A","Michigan","1992","184","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","182166"
"8132","MI_2049_1993_A","Michigan","1993","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","196769"
"8133","MI_2049_1994_A","Michigan","1994","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","146972"
"8134","MI_2049_1995_A","Michigan","1995","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","195128"
"8135","MI_2049_1996_A","Michigan","1996","184","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","121401"
"8136","MI_2049_1997_A","Michigan","1997","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","158131"
"8137","MI_2049_1998_A","Michigan","1998","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","152267"
"8138","MI_2049_1999_A","Michigan","1999","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","90181"
"8139","MI_2049_2000_A","Michigan","2000","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","110889"
"8140","MI_2049_2001_A","Michigan","2001","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","117977"
"8141","MI_2049_2002_A","Michigan","2002","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","219045"
"8142","MI_2049_2003_A","Michigan","2003","184","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","190933"
"8143","MI_2049_2004_A","Michigan","2004","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","131648"
"8144","MI_2049_2005_A","Michigan","2005","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","41047"
"8145","MI_2049_2006_A","Michigan","2006","152","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","19167"
"8146","MI_2049_2007_A","Michigan","2007","152","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","14892"
"8147","MI_2049_2008_A","Michigan","2008","184","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","9636"
"8148","MI_2049_2009_A","Michigan","2009","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","40745"
"8149","MI_2049_2010_A","Michigan","2010","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","46291"
"8150","MI_2049_2011_A","Michigan","2011","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","31176"
"8151","MI_2049_2012_A","Michigan","2012","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","52958"
"8152","MI_2049_2013_A","Michigan","2013","273","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","32635"
"8153","MI_2049_2014_A","Michigan","2014","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","36246"
"8154","MI_2049_2015_A","Michigan","2015","183","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","28579"
"8155","MI_2049_2016_A","Michigan","2016","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","47544"
"8156","MI_2049_2017_A","Michigan","2017","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","50611"
"8157","MI_2049_2018_A","Michigan","2018","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","27087"
"8158","MI_2049_2019_A","Michigan","2019","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","22959"
"8159","MI_2049_2020_A","Michigan","2020","184","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","21065"
"8160","MI_2049_2021_A","Michigan","2021","214","Lake Huron -Harbor Beach (MI_Hur)","MI_2049","28051"
"8161","MI_2035_1990_A","Michigan","1990","214","Lake Huron -Harrisville (MI_Alc)","MI_2035","130068"
"8162","MI_2035_1991_A","Michigan","1991","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","63887"
"8163","MI_2035_1992_A","Michigan","1992","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","72445"
"8164","MI_2035_1993_A","Michigan","1993","153","Lake Huron -Harrisville (MI_Alc)","MI_2035","77243"
"8165","MI_2035_1994_A","Michigan","1994","153","Lake Huron -Harrisville (MI_Alc)","MI_2035","80502"
"8166","MI_2035_1995_A","Michigan","1995","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","107432"
"8167","MI_2035_1996_A","Michigan","1996","153","Lake Huron -Harrisville (MI_Alc)","MI_2035","76972"
"8168","MI_2035_1997_A","Michigan","1997","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","85290"
"8169","MI_2035_1998_A","Michigan","1998","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","90476"
"8170","MI_2035_1999_A","Michigan","1999","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","77279"
"8171","MI_2035_2000_A","Michigan","2000","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","77927"
"8172","MI_2035_2001_A","Michigan","2001","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","52709"
"8173","MI_2035_2002_A","Michigan","2002","153","Lake Huron -Harrisville (MI_Alc)","MI_2035","63302"
"8174","MI_2035_2003_A","Michigan","2003","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","109015"
"8175","MI_2035_2004_A","Michigan","2004","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","56991"
"8176","MI_2035_2005_A","Michigan","2005","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","45763"
"8177","MI_2035_2006_A","Michigan","2006","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","15319"
"8178","MI_2035_2007_A","Michigan","2007","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","13424"
"8179","MI_2035_2008_A","Michigan","2008","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","9459"
"8180","MI_2035_2009_A","Michigan","2009","214","Lake Huron -Harrisville (MI_Alc)","MI_2035","18648"
"8181","MI_2035_2010_A","Michigan","2010","214","Lake Huron -Harrisville (MI_Alc)","MI_2035","15801"
"8182","MI_2035_2011_A","Michigan","2011","184","Lake Huron -Harrisville (MI_Alc)","MI_2035","13583"
"8183","MI_2035_2012_A","Michigan","2012","214","Lake Huron -Harrisville (MI_Alc)","MI_2035","16172"
"8184","MI_2035_2013_A","Michigan","2013","214","Lake Huron -Harrisville (MI_Alc)","MI_2035","12057"
"8185","MI_2035_2014_A","Michigan","2014","214","Lake Huron -Harrisville (MI_Alc)","MI_2035","12590"
"8186","MI_2035_2015_A","Michigan","2015","153","Lake Huron -Harrisville (MI_Alc)","MI_2035","10801"
"8187","MI_2035_2018_A","Michigan","2018","214","Lake Huron -Harrisville (MI_Alc)","MI_2035","9790"
"8188","MI_2048_1991_A","Michigan","1991","61","Lake Huron -Lake George, Little Lake George And St. Mary'S River (Lk. George, Little Lk. George And Sugar Island Area) (MI_Chi)","MI_2048","138492"
"8189","MI_2048_1999_A","Michigan","1999","153","Lake Huron -Lake George, Little Lake George And St. Mary'S River (Lk. George, Little Lk. George And Sugar Island Area) (MI_Chi)","MI_2048","94085"
"8190","MI_2048_2000_A","Michigan","2000","244","Lake Huron -Lake George, Little Lake George And St. Mary'S River (Lk. George, Little Lk. George And Sugar Island Area) (MI_Chi)","MI_2048","64784"
"8191","MI_2048_2001_A","Michigan","2001","153","Lake Huron -Lake George, Little Lake George And St. Mary'S River (Lk. George, Little Lk. George And Sugar Island Area) (MI_Chi)","MI_2048","97111"
"8192","MI_2048_2005_A","Michigan","2005","184","Lake Huron -Lake George, Little Lake George And St. Mary'S River (Lk. George, Little Lk. George And Sugar Island Area) (MI_Chi)","MI_2048","51246"
"8193","MI_2048_2006_A","Michigan","2006","184","Lake Huron -Lake George, Little Lake George And St. Mary'S River (Lk. George, Little Lk. George And Sugar Island Area) (MI_Chi)","MI_2048","70944"
"8194","MI_2048_2007_A","Michigan","2007","184","Lake Huron -Lake George, Little Lake George And St. Mary'S River (Lk. George, Little Lk. George And Sugar Island Area) (MI_Chi)","MI_2048","35273"
"8195","MI_2048_2008_A","Michigan","2008","184","Lake Huron -Lake George, Little Lake George And St. Mary'S River (Lk. George, Little Lk. George And Sugar Island Area) (MI_Chi)","MI_2048","68218"
"8196","MI_2048_2017_A","Michigan","2017","184","Lake Huron -Lake George, Little Lake George And St. Mary'S River (Lk. George, Little Lk. George And Sugar Island Area) (MI_Chi)","MI_2048","33122"
"8197","MI_2050_1991_A","Michigan","1991","184","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","174252"
"8198","MI_2050_1995_A","Michigan","1995","184","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","74075"
"8199","MI_2050_2000_A","Michigan","2000","184","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","22429"
"8200","MI_2050_2001_A","Michigan","2001","273","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","70759"
"8201","MI_2050_2002_A","Michigan","2002","273","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","86423"
"8202","MI_2050_2003_A","Michigan","2003","304","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","38520"
"8203","MI_2050_2004_A","Michigan","2004","305","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","27867"
"8204","MI_2050_2005_A","Michigan","2005","304","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","32296"
"8205","MI_2050_2006_A","Michigan","2006","304","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","57230"
"8206","MI_2050_2007_A","Michigan","2007","215","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","60202"
"8207","MI_2050_2008_A","Michigan","2008","305","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","77580"
"8208","MI_2050_2009_A","Michigan","2009","274","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","104016"
"8209","MI_2050_2010_A","Michigan","2010","304","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","89880"
"8210","MI_2050_2011_A","Michigan","2011","304","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","117387"
"8211","MI_2050_2012_A","Michigan","2012","305","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","82958"
"8212","MI_2050_2013_A","Michigan","2013","304","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","76008"
"8213","MI_2050_2014_A","Michigan","2014","304","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","39025"
"8214","MI_2050_2015_A","Michigan","2015","304","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","44425"
"8215","MI_2050_2016_A","Michigan","2016","305","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","74724"
"8216","MI_2050_2017_A","Michigan","2017","304","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","47152"
"8217","MI_2050_2018_A","Michigan","2018","304","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","34540"
"8218","MI_2050_2019_A","Michigan","2019","90","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","3958"
"8219","MI_2050_2020_A","Michigan","2020","244","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","83817"
"8220","MI_2050_2021_A","Michigan","2021","304","Lake Huron -Les Cheneaux Islands (Cedarville & Hessel) (MI_Chi)","MI_2050","81856"
"8221","MI_2056_1992_A","Michigan","1992","184","Lake Huron -Lexington (MI_San)","MI_2056","78696"
"8222","MI_2056_1993_A","Michigan","1993","214","Lake Huron -Lexington (MI_San)","MI_2056","90304"
"8223","MI_2056_1994_A","Michigan","1994","214","Lake Huron -Lexington (MI_San)","MI_2056","103190"
"8224","MI_2056_1995_A","Michigan","1995","183","Lake Huron -Lexington (MI_San)","MI_2056","123302"
"8225","MI_2056_1996_A","Michigan","1996","214","Lake Huron -Lexington (MI_San)","MI_2056","89505"
"8226","MI_2056_1997_A","Michigan","1997","214","Lake Huron -Lexington (MI_San)","MI_2056","109497"
"8227","MI_2056_1998_A","Michigan","1998","214","Lake Huron -Lexington (MI_San)","MI_2056","62972"
"8228","MI_2056_1999_A","Michigan","1999","244","Lake Huron -Lexington (MI_San)","MI_2056","68908"
"8229","MI_2056_2000_A","Michigan","2000","214","Lake Huron -Lexington (MI_San)","MI_2056","54388"
"8230","MI_2056_2001_A","Michigan","2001","214","Lake Huron -Lexington (MI_San)","MI_2056","63559"
"8231","MI_2056_2002_A","Michigan","2002","214","Lake Huron -Lexington (MI_San)","MI_2056","84147"
"8232","MI_2056_2003_A","Michigan","2003","214","Lake Huron -Lexington (MI_San)","MI_2056","60030"
"8233","MI_2056_2004_A","Michigan","2004","214","Lake Huron -Lexington (MI_San)","MI_2056","51472"
"8234","MI_2056_2005_A","Michigan","2005","214","Lake Huron -Lexington (MI_San)","MI_2056","29017"
"8235","MI_2056_2006_A","Michigan","2006","214","Lake Huron -Lexington (MI_San)","MI_2056","26136"
"8236","MI_2056_2007_A","Michigan","2007","214","Lake Huron -Lexington (MI_San)","MI_2056","26497"
"8237","MI_2056_2008_A","Michigan","2008","275","Lake Huron -Lexington (MI_San)","MI_2056","27268"
"8238","MI_2056_2009_A","Michigan","2009","304","Lake Huron -Lexington (MI_San)","MI_2056","40473"
"8239","MI_2056_2010_A","Michigan","2010","334","Lake Huron -Lexington (MI_San)","MI_2056","27767"
"8240","MI_2056_2011_A","Michigan","2011","334","Lake Huron -Lexington (MI_San)","MI_2056","32272"
"8241","MI_2056_2012_A","Michigan","2012","274","Lake Huron -Lexington (MI_San)","MI_2056","15500"
"8242","MI_2056_2013_A","Michigan","2013","214","Lake Huron -Lexington (MI_San)","MI_2056","13987"
"8243","MI_2056_2014_A","Michigan","2014","244","Lake Huron -Lexington (MI_San)","MI_2056","16524"
"8244","MI_2056_2015_A","Michigan","2015","244","Lake Huron -Lexington (MI_San)","MI_2056","23245"
"8245","MI_2056_2016_A","Michigan","2016","244","Lake Huron -Lexington (MI_San)","MI_2056","16921"
"8246","MI_2056_2017_A","Michigan","2017","244","Lake Huron -Lexington (MI_San)","MI_2056","20023"
"8247","MI_2056_2018_A","Michigan","2018","214","Lake Huron -Lexington (MI_San)","MI_2056","23406"
"8248","MI_2056_2019_A","Michigan","2019","214","Lake Huron -Lexington (MI_San)","MI_2056","18161"
"8249","MI_2056_2020_A","Michigan","2020","153","Lake Huron -Lexington (MI_San)","MI_2056","11180"
"8250","MI_2056_2021_A","Michigan","2021","214","Lake Huron -Lexington (MI_San)","MI_2056","10549"
"8251","MI_2115_2016_A","Michigan","2016","153","Lake Huron -Mackinaw City (MI_Che)","MI_2115","14599"
"8252","MI_2115_2017_A","Michigan","2017","31","Lake Huron -Mackinaw City (MI_Che)","MI_2115","3228"
"8253","MI_2115_2020_A","Michigan","2020","153","Lake Huron -Mackinaw City (MI_Che)","MI_2115","764"
"8254","MI_2115_2021_A","Michigan","2021","92","Lake Huron -Mackinaw City (MI_Che)","MI_2115","16091"
"8255","MI_2104_2006_A","Michigan","2006","30","Lake Huron -Ocqueoc River (MI_Pre)","MI_2104","2343"
"8256","MI_2104_2011_A","Michigan","2011","30","Lake Huron -Ocqueoc River (MI_Pre)","MI_2104","484"
"8257","MI_2104_2013_A","Michigan","2013","30","Lake Huron -Ocqueoc River (MI_Pre)","MI_2104","1158"
"8258","MI_2104_2015_A","Michigan","2015","30","Lake Huron -Ocqueoc River (MI_Pre)","MI_2104","602"
"8259","MI_2104_2018_A","Michigan","2018","61","Lake Huron -Ocqueoc River (MI_Pre)","MI_2104","1447"
"8260","MI_2104_2021_A","Michigan","2021","91","Lake Huron -Ocqueoc River (MI_Pre)","MI_2104","1337"
"8261","MI_2036_1990_A","Michigan","1990","214","Lake Huron -Oscoda (MI_NA)","MI_2036","270722"
"8262","MI_2036_1991_A","Michigan","1991","184","Lake Huron -Oscoda (MI_NA)","MI_2036","160352"
"8263","MI_2036_1992_A","Michigan","1992","184","Lake Huron -Oscoda (MI_NA)","MI_2036","156006"
"8264","MI_2036_1993_A","Michigan","1993","184","Lake Huron -Oscoda (MI_NA)","MI_2036","112204"
"8265","MI_2036_1994_A","Michigan","1994","184","Lake Huron -Oscoda (MI_NA)","MI_2036","141169"
"8266","MI_2036_1995_A","Michigan","1995","184","Lake Huron -Oscoda (MI_NA)","MI_2036","209698"
"8267","MI_2036_1996_A","Michigan","1996","184","Lake Huron -Oscoda (MI_NA)","MI_2036","179557"
"8268","MI_2036_1997_A","Michigan","1997","184","Lake Huron -Oscoda (MI_NA)","MI_2036","229651"
"8269","MI_2036_1998_A","Michigan","1998","184","Lake Huron -Oscoda (MI_NA)","MI_2036","184051"
"8270","MI_2036_1999_A","Michigan","1999","306","Lake Huron -Oscoda (MI_NA)","MI_2036","202711"
"8271","MI_2036_2000_A","Michigan","2000","306","Lake Huron -Oscoda (MI_NA)","MI_2036","136909"
"8272","MI_2036_2001_A","Michigan","2001","184","Lake Huron -Oscoda (MI_NA)","MI_2036","136712"
"8273","MI_2036_2002_A","Michigan","2002","184","Lake Huron -Oscoda (MI_NA)","MI_2036","149420"
"8274","MI_2036_2003_A","Michigan","2003","184","Lake Huron -Oscoda (MI_NA)","MI_2036","152557"
"8275","MI_2036_2004_A","Michigan","2004","184","Lake Huron -Oscoda (MI_NA)","MI_2036","157834"
"8276","MI_2036_2005_A","Michigan","2005","184","Lake Huron -Oscoda (MI_NA)","MI_2036","101460"
"8277","MI_2036_2006_A","Michigan","2006","184","Lake Huron -Oscoda (MI_NA)","MI_2036","42686"
"8278","MI_2036_2007_A","Michigan","2007","184","Lake Huron -Oscoda (MI_NA)","MI_2036","43490"
"8279","MI_2036_2008_A","Michigan","2008","214","Lake Huron -Oscoda (MI_NA)","MI_2036","35313"
"8280","MI_2036_2009_A","Michigan","2009","214","Lake Huron -Oscoda (MI_NA)","MI_2036","48463"
"8281","MI_2036_2010_A","Michigan","2010","214","Lake Huron -Oscoda (MI_NA)","MI_2036","14673"
"8282","MI_2036_2011_A","Michigan","2011","214","Lake Huron -Oscoda (MI_NA)","MI_2036","39202"
"8283","MI_2036_2012_A","Michigan","2012","214","Lake Huron -Oscoda (MI_NA)","MI_2036","59588"
"8284","MI_2036_2013_A","Michigan","2013","214","Lake Huron -Oscoda (MI_NA)","MI_2036","71744"
"8285","MI_2036_2014_A","Michigan","2014","214","Lake Huron -Oscoda (MI_NA)","MI_2036","59207"
"8286","MI_2036_2015_A","Michigan","2015","214","Lake Huron -Oscoda (MI_NA)","MI_2036","31849"
"8287","MI_2036_2017_A","Michigan","2017","214","Lake Huron -Oscoda (MI_NA)","MI_2036","12489"
"8288","MI_2036_2018_A","Michigan","2018","214","Lake Huron -Oscoda (MI_NA)","MI_2036","18699"
"8289","MI_2036_2019_A","Michigan","2019","214","Lake Huron -Oscoda (MI_NA)","MI_2036","19150"
"8290","MI_2036_2020_A","Michigan","2020","184","Lake Huron -Oscoda (MI_NA)","MI_2036","18544"
"8291","MI_2036_2021_A","Michigan","2021","214","Lake Huron -Oscoda (MI_NA)","MI_2036","16226"
"8292","MI_2121_2017_A","Michigan","2017","30","Lake Huron -Pine River (MI_Mac)","MI_2121","1136"
"8293","MI_2121_2020_A","Michigan","2020","92","Lake Huron -Pine River (MI_Mac)","MI_2121","5190"
"8294","MI_2121_2021_A","Michigan","2021","91","Lake Huron -Pine River (MI_Mac)","MI_2121","2788"
"8295","MI_2057_1992_A","Michigan","1992","184","Lake Huron -Port Sanilac (MI_San)","MI_2057","96960"
